cohort_month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2022-11-01,1.0,0.5716962931123256,0.5940987805747463,0.5922509108480027,0.6201578177837054,0.6718201409245185,0.6574288133565191,0.6756261452045348,0.7415286737327654,0.6615115970264184,0.6361601258072975,0.914910774626249,0.5236407738049328,1.0142611677115172,0.6318859129263079,0.6422341801784299,0.6881183896032209,0.6722904674373142,0.7439347216217534,0.7086150065726141,0.8041259423769559,0.6846388105673794,0.8698378921941191,0.619620401827908,1.1810067335420948,0.0,,,,,,,,,,
2022-12-01,1.0,0.5464620432751309,0.5247785287922531,0.6295715971906901,0.6792654329643265,0.6968605386789576,0.6671235749501373,0.5561814156046991,0.6296489331585826,0.6244957701140254,0.6443694619183798,0.9050439806498218,0.8844590644730017,0.49668109868826066,0.7017769184522273,0.5385336975550632,0.8316846723707045,0.6679369699784439,0.7436856972978595,0.6886054273246729,0.7346348625518017,0.6230969344513746,0.6900126615262888,1.2910829491209985,0.0005643124090467729,,,,,,,,,,,
2023-01-01,1.0,0.7302395613254923,0.7915367972270557,0.8509836674204994,1.1459806388071605,0.8237575142500261,1.0193798186762666,0.944238766261948,1.3130186172242435,1.1902360188669823,1.1058368607996327,1.1315519112434236,1.1003776411721187,0.9099195320890939,0.9813785910150571,0.9262551567366017,1.1900530298304637,1.1136882954476903,1.3021533279241813,1.0181198191287417,1.0725881918884126,1.3534943162334891,1.6577375676417248,0.007028890055011978,,,,,,,,,,,,
2023-02-01,1.0,0.9435577619844618,0.9518476028159877,1.2086213423724985,0.9812114592174032,1.0075657652136267,1.0299294309584242,1.1236565365916813,1.1314589278242293,1.0586593342786605,1.161310489636535,0.84459779345342,0.7958194245198942,0.9731152168411419,1.2628705048634832,1.1469793691018246,0.9904206113183315,1.2966275471415947,1.0039633195391875,1.0583375996365014,1.2745226351461367,1.681393604973352,0.030253749300898018,,,,,,,,,,,,,
2023-03-01,1.0,0.9659500754687296,0.887874094845873,0.9615976318072997,1.032495124527788,0.8389976071655261,0.9867851621759421,1.022069999925662,1.1519946435569313,1.248878390364213,0.7407232250361165,0.9451445222639387,0.7705409971183962,1.050837648812265,1.0606039730056651,1.0075672499810158,0.9379754391447905,1.2267350145061022,1.0072580560930757,1.1229884452926475,1.5949250920656113,0.05770073504899031,,,,,,,,,,,,,,
2023-04-01,1.0,0.9251748862962422,0.7954116365147379,0.9517520908053119,0.7698716824379929,0.9057716563919623,0.9331135220555004,1.1885769051610278,0.9941073021790942,0.7957975128961434,0.867828550775889,0.9541578787438223,0.8626077158592246,0.8931417341526089,0.9750689775020781,1.0430864508677744,0.9700374367254819,0.9863107486685952,1.1286995799820796,1.4992565154240964,0.13089263753330355,,,,,,,,,,,,,,,
2023-05-01,1.0,0.8283652081073061,0.8769225363528025,0.9538774157097262,0.9362141661988326,1.180156012806636,1.153871861913885,1.2388661050334504,0.8498663735065293,0.8127244593130184,0.990122522599037,1.0057023328108063,1.0371633846453365,0.9244252243847078,1.0730527633844762,1.075528718459101,1.0511082978569108,1.5563022325519833,1.4173185972617015,0.2082440381731429,,,,,,,,,,,,,,,,
2023-06-01,1.0,1.1380134553055687,1.0894032151402244,0.9839903850867465,1.2387981147226093,1.1554654824126984,1.3035150770457542,0.8533183310720778,0.8864889393684422,1.0973491606301549,1.0233179430991148,1.0937007147282807,1.1159579423867712,1.0953628302628848,1.0390238278641366,1.2965424000746713,1.2049084063996747,1.5095917584798344,0.33292658374301604,,,,,,,,,,,,,,,,,
2023-07-01,1.0,1.0913271123652621,0.9097449383282779,1.1674505681438234,1.0544945421064398,1.1520284236375151,0.8327884610494883,0.8500922319378543,0.9231735507931417,0.9517733842497894,0.9732325681485087,0.9509615992077716,0.9718030402494497,0.9059791143337961,1.133553219240414,1.1476944148705337,1.1665743309272902,0.6223117524635767,,,,,,,,,,,,,,,,,,
2023-08-01,1.0,1.2856672390170754,1.2016830603688733,1.3561046035933648,1.4339070215340666,0.9946396930123657,0.9115449641802341,1.245191058784183,1.1921068635947378,1.1606191704866935,1.2759462060041797,1.14017032123314,1.0884298458666073,1.1587393912038912,1.5304899995945878,1.4415300741856103,0.6931629062432699,,,,,,,,,,,,,,,,,,,
2023-09-01,1.0,1.3420595769361967,1.0939037307612594,1.2168330342536702,0.8571289265551445,0.8873588364592754,0.993285814692223,0.893493839604874,1.0714216379542394,0.9732803420522489,1.0156405800820183,1.0389300933166414,1.0530126638047232,1.190667934929264,1.1901932719493344,0.5854558857218334,,,,,,,,,,,,,,,,,,,,
2023-10-01,1.0,1.1482060614798664,1.3328337757308615,1.021813266598001,0.9355707523371479,1.0448364080640133,0.9999025389219831,0.9711733077112134,0.9217507871907303,1.0134935952836697,0.9330160088906663,1.0228221979795185,1.060827922329709,1.0627066953059348,0.6486085230822694,,,,,,,,,,,,,,,,,,,,,
2023-11-01,1.0,1.3006549210458134,0.9015747948853525,0.9116899201641071,1.0375455703567709,1.0429562496033002,1.0772578256455765,1.143425227842534,1.0555041346556462,1.0412475655677258,1.0944327384501524,1.0975949652279189,1.115967131760778,0.8422073951831771,,,,,,,,,,,,,,,,,,,,,,
2023-12-01,1.0,0.7731741677998564,0.7850530531892402,0.9530477333489427,0.9145417933510889,0.8882443075673762,0.8939778576467716,0.8993670293739021,0.859771423270302,0.8578035802056543,1.065166943901621,0.9638986070061141,0.7194955945779703,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01,1.0,1.582370571650481,1.7198530161315155,1.493381853131771,1.4294502409016598,1.4623004123899292,1.6557500615416925,1.272534114524972,1.5779240885387233,1.6141439996961122,1.561794383134119,1.2571222743534338,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-01,1.0,1.4671947389318012,1.4453349358015455,1.6194996123528145,1.4891650050050744,1.3169304165161688,1.3760317579430181,1.5779415652151676,1.5632803223728542,1.4622159453374002,1.2392618458530293,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-01,1.0,1.4022273249452994,1.4951010233366664,1.368813997765057,1.4140401612013624,1.3137743391462782,1.322775842763836,1.5835945533988733,1.56699595867497,1.0765348497821976,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,1.0,1.3132658829543995,1.3418857543884193,1.3733914607028208,1.3135833555993475,1.319159591903177,1.3958839136169514,1.5138514529827929,1.0805375165837874,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,1.0,1.2599808238830683,1.2724250579030703,1.0534620813700217,1.0712497284771285,1.205860392634563,1.165442158193448,0.972702402605668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,1.0,1.4783218054542824,1.4510496609756425,1.4058580449750349,1.5702318146244383,1.6113463596473712,1.3801035090497036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01,1.0,1.482874904220881,1.4329908119063388,1.5549747954768733,1.5720943589829106,1.3093671829753937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,1.0,1.749264210751489,1.7106048776930103,1.6569242787142795,1.5048570696535675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,1.0,1.920083629948229,1.838193942707849,1.7419737721803998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,1.0,2.001225844996488,1.826087772455809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,1.0,2.0552770282335455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
